final_decision,title,salary_text,regional_slice,classification_reason,review_scope,employer,location,posted_date,closing_date,classification,jobg8_check,jobg8_candidate_title,jobg8_candidate_employer,jobg8_match_score,employment_type,ontap_region,geo_cluster,geography_status,geography_reason,geography_lookup_key,slice_status,publish_eligible,source_job_id,source_url,manual_action,migration_status,factual_fingerprint,discovery_routes,source
HARD_PASS,Finance Assistant,"£24,654.00 - £25,472.00 Annually (Actual) NJC Scale 13 - 15, £15.06 - £15.56 per hour (Pay award pending)",Wiltshire / admin_service,Insufficient admin/service evidence,REVIEW NOW,Great Western Academy,"Swindon, South West, SN25 2PP",2026-08-21,2026-09-07T09:00:00+01:00,HARD_PASS,No plausible JobG8 match,,,,['FULL_TIME'],Wiltshire,Wiltshire,ROUTED,Exact locality match in geo_lookup.xlsx,swindon,LIVE,YES,finance-assistant-great-western-academy-swindon,https://teaching-vacancies.service.gov.uk/jobs/finance-assistant-great-western-academy-swindon,,,dcec55ec7040158b834909c8a6c9ade858358fb4c52c5ae7bedf7260baaff9ea,"[{""page"": 32, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
HARD_PASS,Head of Finance,"£58,000.00 - £65,000.00 Annually (FTE)",Wiltshire / admin_service,Insufficient admin/service evidence,REVIEW NOW,Magna Learning Partnership,"Salisbury, SP1 1RD",2026-08-07,2026-09-07T09:00:00+01:00,HARD_PASS,No plausible JobG8 match,,,,['FULL_TIME'],Wiltshire,Wiltshire,ROUTED,Exact locality match in geo_lookup.xlsx,salisbury,LIVE,YES,head-of-finance-magna-learning-partnership,https://teaching-vacancies.service.gov.uk/jobs/head-of-finance-magna-learning-partnership,,,7e2239b3c8c3c87018ca32043b82a100873be90e20826f3e2bdca623a2d671fd,"[{""page"": 34, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
HARD_PASS,Operations Manager,"£37,280.00 - £39,152.00 Annually (Actual)",Wiltshire / admin_service,"Manager title salary ceiling £39,152 is not below £28,000",REVIEW NOW,Wellington Lions Primary Academy,"Tidworth, South West, SP9 7FP",2026-08-13,2026-09-01T08:00:00+01:00,HARD_PASS,No plausible JobG8 match,,,,['FULL_TIME'],Wiltshire,Wiltshire,ROUTED,Exact locality match in geo_lookup.xlsx,tidworth,LIVE,YES,operations-manager-wellington-lions-primary-academy,https://teaching-vacancies.service.gov.uk/jobs/operations-manager-wellington-lions-primary-academy,,,ab8b0ee4e1ef9bdc6eeeed5841bad66d7b37d6f88f365641235c384f2efd2078,"[{""page"": 11, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
HARD_PASS,Recruitment Lead,"£41,177.45 - £45,529.48 Annually (Actual)",Wiltshire / admin_service,Insufficient admin/service evidence,REVIEW NOW,The White Horse Federation,"Swindon, SN1 2LB",2026-08-25,2026-09-07T23:59:00+01:00,HARD_PASS,No plausible JobG8 match,,,,['FULL_TIME'],Wiltshire,Wiltshire,ROUTED,Exact locality match in geo_lookup.xlsx,swindon,LIVE,YES,recruitment-lead-the-white-horse-federation,https://teaching-vacancies.service.gov.uk/jobs/recruitment-lead-the-white-horse-federation,,,3893cd113637469397c34a4df9c172e6868c4998c8b70597968fb1167e770def,"[{""page"": 36, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
HARD_PASS,Finance Manager,"£34,434 - £36,363",Worcestershire / admin_service,"Manager title salary ceiling £36,363 is not below £28,000",REVIEW NOW,Wolverley CofE Secondary School,"Kidderminster, West Midlands, DY11 5XQ",2026-07-17,2026-09-02T12:00:00+01:00,HARD_PASS,No plausible JobG8 match,,,,['FULL_TIME'],Worcestershire,Worcestershire,ROUTED,Exact locality match in geo_lookup.xlsx,kidderminster,LIVE,YES,finance-manager-wolverley-cofe-secondary-school,https://teaching-vacancies.service.gov.uk/jobs/finance-manager-wolverley-cofe-secondary-school,,,60451522d59d9115f616cd473a46b83f2aad986214c87daadaff5456cc8cd080,"[{""page"": 19, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
HARD_PASS,Exams Access Arrangements (EAA) Assessor,Grade 7 or Grade 8,Yorkshire - East / admin_service,Insufficient admin/service evidence,REVIEW NOW,St Mary's College Voluntary Catholic Academy,"Hull, Yorkshire and the Humber, HU6 7TN",2026-07-27,2026-09-02T09:00:00+01:00,HARD_PASS,No plausible JobG8 match,,,,"['FULL_TIME', 'PART_TIME']",Yorkshire - East,Yorkshire - East,ROUTED,Exact locality match in geo_lookup.xlsx,hull,LIVE,YES,exams-access-arrangements-eaa-assessor,https://teaching-vacancies.service.gov.uk/jobs/exams-access-arrangements-eaa-assessor,,,2d55dcb20fe5c7b3913f1e725f6a38da46873a623d201ebe33237848ac9cc171,"[{""page"": 18, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
HARD_PASS,Finance Assistant,"£26,428.00 - £27,275.00 Annually (FTE) Grade 4 SCP 5-7",Yorkshire - East / admin_service,Insufficient admin/service evidence,REVIEW NOW,St Cuthbert's Roman Catholic Academy Trust,"Hull, HU6 7TN",2026-08-18,2026-09-04T09:00:00+01:00,HARD_PASS,No plausible JobG8 match,,,,['FULL_TIME'],Yorkshire - East,Yorkshire - East,ROUTED,Exact locality match in geo_lookup.xlsx,hull,LIVE,YES,finance-assistant-st-cuthbert-s-roman-catholic-academy-trust,https://teaching-vacancies.service.gov.uk/jobs/finance-assistant-st-cuthbert-s-roman-catholic-academy-trust,,,86d9474fa90c305303a4423712491f34a0c9017ee3c044a67c5a1d9d3528f1bd,"[{""page"": 25, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
HARD_PASS,Finance Business Partner,"£44,075.00 - £47,181.00 Annually (FTE) Band 11 - SCP33-36 - Actual pro rata salary £26,802 - £28,691 - All year round",Yorkshire - East / admin_service,Insufficient admin/service evidence,REVIEW NOW,The Consortium Academy Trust,"Cottingham, HU16 5PX",2026-08-21,2026-09-09T23:59:00+01:00,HARD_PASS,No plausible JobG8 match,,,,['PART_TIME'],Yorkshire - East,Yorkshire - East,ROUTED,Exact locality match in geo_lookup.xlsx,cottingham,LIVE,YES,finance-business-partner-91c235c5-da46-4798-9b1d-e61f74a63da1,https://teaching-vacancies.service.gov.uk/jobs/finance-business-partner-91c235c5-da46-4798-9b1d-e61f74a63da1,,,e968bc5a8a23f219c02c2aeeea3f676f53080a644e4cdc499679687d9e2f456f,"[{""page"": 39, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
HARD_PASS,Administration Officer,"Grade 4, Level 1-4 (£25,948 to £26,319 p.a.) reduced pro rata to £22,280 to £22,598 *N.B. these figures do not include the Local Government pay offer, from 1 April 2026, that is currently under negotiation*",Yorkshire - North / admin_service,Insufficient admin/service evidence,REVIEW NOW,Joseph Rowntree School,"York, Yorkshire and the Humber, YO32 4BZ",2026-08-17,2026-09-06T23:59:00+01:00,HARD_PASS,No plausible JobG8 match,,,,['FULL_TIME'],Yorkshire - North,Yorkshire - North,ROUTED,Exact locality match in geo_lookup.xlsx,york,LIVE,YES,administration-officer-joseph-rowntree-school,https://teaching-vacancies.service.gov.uk/jobs/administration-officer-joseph-rowntree-school,,,69c2aaad5e74a9a2048971738a3dd80c84e200d04b2847ec67eee61a2e78da98,"[{""page"": 30, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
HARD_PASS,Clerk to School Governing Body,£14.36 - £15.31 Hourly 45 hours per academic school year per school,Yorkshire - North / admin_service,Insufficient admin/service evidence,REVIEW NOW,Ebor Academy Trust,"York, YO10 3PR",2026-07-20,2026-09-07T12:00:00+01:00,HARD_PASS,No plausible JobG8 match,,,,['PART_TIME'],Yorkshire - North,Yorkshire - North,ROUTED,Exact locality match in geo_lookup.xlsx,york,LIVE,YES,clerk-to-school-governing-body-ebor-academy-trust,https://teaching-vacancies.service.gov.uk/jobs/clerk-to-school-governing-body-ebor-academy-trust,,,b44d54461074d21cd40af943c0b2cb29c3eb3e1ae8224c9a930fdaeb07a51d33,"[{""page"": 35, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
HARD_PASS,Finance Director,"Grade L19 (£80,655 FTE)",Yorkshire - North / admin_service,Insufficient admin/service evidence,REVIEW NOW,Pathfinder Multi Academy Trust,"York, YO10 5ZA",2026-08-21,2026-09-11T12:00:00+01:00,HARD_PASS,No plausible JobG8 match,,,,['FULL_TIME'],Yorkshire - North,Yorkshire - North,ROUTED,Exact locality match in geo_lookup.xlsx,york,LIVE,YES,finance-director-pathfinder-multi-academy-trust,https://teaching-vacancies.service.gov.uk/jobs/finance-director-pathfinder-multi-academy-trust,,,ad435acaca72d86651eeb5a52d9cd690b46d05fc67e990f717fac97e458aad3b,"[{""page"": 41, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
HARD_PASS,HR Business Partner,"Grade 10 Levels 1 - 4 (£45,045 - £50,853 FTE) Starting point negotiable dependent on skills/experience",Yorkshire - North / admin_service,Insufficient admin/service evidence,REVIEW NOW,Pathfinder Multi Academy Trust,"York, YO10 5ZA",2026-08-21,2026-09-11T12:00:00+01:00,HARD_PASS,No plausible JobG8 match,,,,['PART_TIME'],Yorkshire - North,Yorkshire - North,ROUTED,Exact locality match in geo_lookup.xlsx,york,LIVE,YES,hr-business-partner-pathfinder-multi-academy-trust,https://teaching-vacancies.service.gov.uk/jobs/hr-business-partner-pathfinder-multi-academy-trust,,,eb444e7a53a94f32722f98314b9226e7a8bace1cdd1a86c212116096ff712090,"[{""page"": 41, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
HARD_PASS,Hub Business Leader (Harrogate Hub),"Grade N SCP40 - 44 £53,051 - £57,372",Yorkshire - North / admin_service,Insufficient admin/service evidence,REVIEW NOW,Northern Star Academies Trust,"Skipton, BD23 1QN",2026-08-19,2026-09-20T23:59:00+01:00,HARD_PASS,No plausible JobG8 match,,,,['FULL_TIME'],Yorkshire - North,Yorkshire - North,ROUTED,Exact locality match in geo_lookup.xlsx,skipton,LIVE,YES,hub-business-leader-harrogate-hub,https://teaching-vacancies.service.gov.uk/jobs/hub-business-leader-harrogate-hub,,,fcbff45f19a73462c75bf8983f5e5998a4931eb30549958e6e02808cf0a2e8cc,"[{""page"": 49, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
HARD_PASS,Operations Business Partner (Scarborough Area),"£35,570.00 - £40,444.00 Monthly Quoted salary is FTE, please note this role is part-year working",Yorkshire - North / admin_service,Insufficient admin/service evidence,REVIEW NOW,Braeburn Primary and Nursery Academy,"Scarborough, Yorkshire and the Humber, YO11 3LG",2026-07-27,2026-09-04T12:00:00+01:00,HARD_PASS,No plausible JobG8 match,,,,['FULL_TIME'],Yorkshire - North,Yorkshire - North,ROUTED,Exact locality match in geo_lookup.xlsx,scarborough,LIVE,YES,operations-business-partner-scarborough-area,https://teaching-vacancies.service.gov.uk/jobs/operations-business-partner-scarborough-area,,,629ed9c8789aa65f7cbad86cdcfce820c51df86c0faea44ad04c5525ab9f045d,"[{""page"": 27, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
HARD_PASS,Safeguarding Officer,"£23,625.00 - £25,194.00 Annually (Actual)",Yorkshire - North / admin_service,Insufficient admin/service evidence,REVIEW NOW,Tadcaster Grammar School,"Tadcaster, Yorkshire and the Humber, LS24 9NB",2026-08-10,2026-09-07T09:00:00+01:00,HARD_PASS,No plausible JobG8 match,,,,['PART_TIME'],Yorkshire - North,Yorkshire - North,ROUTED,Exact locality match in geo_lookup.xlsx,tadcaster,LIVE,YES,safeguarding-officer-5aeab0ad-6293-4dca-a4da-08493a5af26e,https://teaching-vacancies.service.gov.uk/jobs/safeguarding-officer-5aeab0ad-6293-4dca-a4da-08493a5af26e,,,99cd4a7072ef7e39b1b9d8aed2531f253281730214f21d43c255b497b15b7f10,"[{""page"": 34, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
HARD_PASS,Administration Assistant and Receptionist,,Yorkshire - South / admin_service,Missing salary or pay scale,REVIEW NOW,King Edward VII School,"Sheffield, Yorkshire and the Humber, S10 2PW",2026-07-16,2026-09-04T09:00:00+01:00,HARD_PASS,No plausible JobG8 match,,,,"['FULL_TIME', 'PART_TIME']",Yorkshire - South,Yorkshire - South,ROUTED,Exact locality match in geo_lookup.xlsx,sheffield,LIVE,YES,administration-assistant-and-receptionist-king-edward-vii-school-sheffield-south-yorkshire,https://teaching-vacancies.service.gov.uk/jobs/administration-assistant-and-receptionist-king-edward-vii-school-sheffield-south-yorkshire,,,f05f5b5620e2086b8b92881d4ae44af58953c0ab2ed8bf162ff77662db723884,"[{""page"": 24, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 2, ""query"": ""receptionist"", ""route"": ""keyword:receptionist""}]",Teaching Vacancies
HARD_PASS,Attendance and Admissions Manager,"£38,220.00 - £41,771.00 Annually (FTE) Grade 7 SCP 27 to 31 (Actual salary £33,717 - £36,850)",Yorkshire - South / admin_service,"Manager title salary ceiling £41,771 is not below £28,000",REVIEW NOW,Westfield School,"Sheffield, Yorkshire and the Humber, S20 1HQ",2026-08-19,2026-09-13T23:59:00+01:00,HARD_PASS,No plausible JobG8 match,,,,['FULL_TIME'],Yorkshire - South,Yorkshire - South,ROUTED,Exact locality match in geo_lookup.xlsx,sheffield,LIVE,YES,attendance-and-admissions-manager-westfield-school-sheffield,https://teaching-vacancies.service.gov.uk/jobs/attendance-and-admissions-manager-westfield-school-sheffield,,,4cc888ba310fbad5f2be9b87be3abe5c48fe0939ba4f0d5a04caec0d9c738e0c,"[{""page"": 44, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
HARD_PASS,Business Support Manager,"£36,246 - £39,614 per annum (pending NJC Pay award)",Yorkshire - South / admin_service,"Manager title salary ceiling £39,614 is not below £28,000",REVIEW NOW,Beck Primary School,"Sheffield, Yorkshire and the Humber, S5 0GG",2026-07-16,2026-09-10T23:59:00+01:00,HARD_PASS,No plausible JobG8 match,,,,['FULL_TIME'],Yorkshire - South,Yorkshire - South,ROUTED,Exact locality match in geo_lookup.xlsx,sheffield,LIVE,YES,business-support-manager-beck-primary-school,https://teaching-vacancies.service.gov.uk/jobs/business-support-manager-beck-primary-school,,,c88cc7bd7ba850d5c1269aaf61d30932a98e688fd08c92990eb7f0b13899544e,"[{""page"": 40, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
HARD_PASS,Chief Financial Officer,"£80,000.00 - £90,000.00 Annually (Actual)",Yorkshire - South / admin_service,Insufficient admin/service evidence,REVIEW NOW,St Clare Catholic Multi Academy Trust,"Sheffield, S9 3WU",2026-08-04,2026-10-06T23:59:00+01:00,HARD_PASS,No plausible JobG8 match,,,,['FULL_TIME'],Yorkshire - South,Yorkshire - South,ROUTED,Exact locality match in geo_lookup.xlsx,sheffield,LIVE,YES,chief-financial-officer-st-clare-catholic-multi-academy-trust,https://teaching-vacancies.service.gov.uk/jobs/chief-financial-officer-st-clare-catholic-multi-academy-trust,,,78c77f7af39060c16d56351f1b273d636f04ec09322b37f24d18a8bc0b8b15d4,"[{""page"": 52, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
HARD_PASS,Clerical Officer,£26403 - £28598,Yorkshire - South / admin_service,Insufficient admin/service evidence,REVIEW NOW,Mossbrook School,"Sheffield, Yorkshire and the Humber, S8 8JR",2026-07-14,2026-09-03T23:59:00+01:00,HARD_PASS,No plausible JobG8 match,,,,['PART_TIME'],Yorkshire - South,Yorkshire - South,ROUTED,Exact locality match in geo_lookup.xlsx,sheffield,LIVE,YES,clerical-officer-mossbrook-school,https://teaching-vacancies.service.gov.uk/jobs/clerical-officer-mossbrook-school,,,a0001f6ee54520d34849d123c5d0dfca2e6d8d77e49d88e8d9c0e77f663f70a1,"[{""page"": 23, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
HARD_PASS,Data and Systems Manager,"£47,181 - £50.269",Yorkshire - South / admin_service,"Manager title salary ceiling £47,181 is not below £28,000",REVIEW NOW,St Francis Catholic Multi Academy Trust,"Rotherham, S60 2EN",2026-07-27,2026-09-21T09:00:00+01:00,HARD_PASS,No plausible JobG8 match,,,,"['FULL_TIME', 'PART_TIME']",Yorkshire - South,Yorkshire - South,ROUTED,Exact locality match in geo_lookup.xlsx,rotherham,LIVE,YES,data-and-systems-manager-st-francis-catholic-multi-academy-trust,https://teaching-vacancies.service.gov.uk/jobs/data-and-systems-manager-st-francis-catholic-multi-academy-trust,,,8c41c8dec4e0e218affa8b2dc23969a5dbdb7c1d9f05a79be45f4fe1a7bcfc7b,"[{""page"": 50, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
HARD_PASS,Endowment Fund Manager,"£47,181.00 - £50,269.00 Annually (Actual) Band K Points 36-39",Yorkshire - South / admin_service,"Manager title salary ceiling £50,269 is not below £28,000",REVIEW NOW,Aston Community Education Trust,"Sheffield, S26 2BH",2026-07-31,2026-08-31T09:00:00+01:00,HARD_PASS,No plausible JobG8 match,,,,['PART_TIME'],Yorkshire - South,Yorkshire - South,ROUTED,Exact locality match in geo_lookup.xlsx,sheffield,LIVE,YES,endowment-fund-manager,https://teaching-vacancies.service.gov.uk/jobs/endowment-fund-manager,,,6c64cd03750209865dc7a0d6d74ff687199c6b010af75cf2cb279dcfe8f05e04,"[{""page"": 3, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
HARD_PASS,Finance Business Partner,"Band K Points 36 - 39 £47,181 - £50,269",Yorkshire - South / admin_service,Insufficient admin/service evidence,REVIEW NOW,St Francis Catholic Multi Academy Trust,"Rotherham, S60 2EN",2026-08-21,2026-09-21T09:00:00+01:00,HARD_PASS,No plausible JobG8 match,,,,['FULL_TIME'],Yorkshire - South,Yorkshire - South,ROUTED,Exact locality match in geo_lookup.xlsx,rotherham,LIVE,YES,finance-business-partner-57d3025b-f701-43b4-bf16-13498ff4c547,https://teaching-vacancies.service.gov.uk/jobs/finance-business-partner-57d3025b-f701-43b4-bf16-13498ff4c547,,,fb0b0c11c36faadfe9d724c9de2c9b88b884281c1d5312fa1d9278df78810d8f,"[{""page"": 50, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
HARD_PASS,Finance Business Partner,"£39,482.00 - £45,530.00 Annually (Actual) NJC 27-33",Yorkshire - South / admin_service,Insufficient admin/service evidence,REVIEW NOW,St Clare Catholic Multi Academy Trust,"Sheffield, S9 3WU",2026-08-19,2026-09-09T23:59:00+01:00,HARD_PASS,No plausible JobG8 match,,,,['FULL_TIME'],Yorkshire - South,Yorkshire - South,ROUTED,Exact locality match in geo_lookup.xlsx,sheffield,LIVE,YES,finance-business-partner-st-clare-catholic-multi-academy-trust,https://teaching-vacancies.service.gov.uk/jobs/finance-business-partner-st-clare-catholic-multi-academy-trust,,,e365ceb8edb1356cd1db0c510985e9cff8eb1eabef4ee72207131f15e6ddb0ca,"[{""page"": 39, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
HARD_PASS,Finance Manager,"Grade 9 (£48,738 to £53,052)",Yorkshire - South / admin_service,"Manager title salary ceiling £53,052 is not below £28,000",REVIEW NOW,Mercia Learning Trust,"Sheffield, S7 1RB",2026-08-21,2026-09-17T08:00:59+01:00,HARD_PASS,No plausible JobG8 match,,,,['FULL_TIME'],Yorkshire - South,Yorkshire - South,ROUTED,Exact locality match in geo_lookup.xlsx,sheffield,LIVE,YES,finance-manager-mercia-learning-trust-sheffield-not-recorded,https://teaching-vacancies.service.gov.uk/jobs/finance-manager-mercia-learning-trust-sheffield-not-recorded,,,292a9a7b7a3396e9a9c31e837331708a839b61ba0392c36487adc18d6c13732d,"[{""page"": 48, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
HARD_PASS,Finance Officer,"£29,540.00 - £32,061.00 Annually (FTE) Grade F Points 14 - 19 (£29,540 - £32,061) Full Time Equivalent) subject to pro rata. The minimum actual pro rata salary per annum for this job starts at £26,175.38.",Yorkshire - South / admin_service,Insufficient admin/service evidence,REVIEW NOW,Hatfield Woodhouse Primary School,"Doncaster, Yorkshire and the Humber, DN7 6NH",2026-07-23,2026-08-31T23:59:00+01:00,HARD_PASS,No plausible JobG8 match,,,,['FULL_TIME'],Yorkshire - South,Yorkshire - South,ROUTED,Exact locality match in geo_lookup.xlsx,doncaster,LIVE,YES,finance-officer-hatfield-woodhouse-primary-school,https://teaching-vacancies.service.gov.uk/jobs/finance-officer-hatfield-woodhouse-primary-school,,,90d4fa456b7b4fa56326b85927643f1360eb24b6a17c5c6df91443a2da56431e,"[{""page"": 8, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
HARD_PASS,HR Manager,"£51,537 - £54,495",Yorkshire - South / admin_service,"Manager title salary ceiling £54,495 is not below £28,000",REVIEW NOW,St Francis Catholic Multi Academy Trust,"Rotherham, S60 2EN",2026-07-14,2026-09-14T09:00:00+01:00,HARD_PASS,No plausible JobG8 match,,,,['FULL_TIME'],Yorkshire - South,Yorkshire - South,ROUTED,Exact locality match in geo_lookup.xlsx,rotherham,LIVE,YES,hr-manager-st-francis-catholic-multi-academy-trust-rotherham-not-recorded,https://teaching-vacancies.service.gov.uk/jobs/hr-manager-st-francis-catholic-multi-academy-trust-rotherham-not-recorded,,,a5aaefe5e3b2a460c1f57a5281d43169cdf6dffa611620980429c81846786645,"[{""page"": 45, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
HARD_PASS,Operations Manager,"£33,699.00 - £38,502.00 Annually (FTE) £29,824 - £34,074 pro rata",Yorkshire - South / admin_service,"Manager title salary ceiling £38,502 is not below £28,000",REVIEW NOW,Astrea Academy Trust,"Sheffield, S9 4WG",2026-08-03,2026-08-31T23:59:00+01:00,HARD_PASS,No plausible JobG8 match,,,,['FULL_TIME'],Yorkshire - South,Yorkshire - South,ROUTED,Exact locality match in geo_lookup.xlsx,sheffield,LIVE,YES,operations-manager-astrea-academy-trust,https://teaching-vacancies.service.gov.uk/jobs/operations-manager-astrea-academy-trust,,,d9131869eb80054b4074b976a3e0562de29dc3c9af869570b052fbaf9f81c9ec,"[{""page"": 10, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
HARD_PASS,People Officer,"£31,311.00 Annually (Actual)",Yorkshire - South / admin_service,Insufficient admin/service evidence,REVIEW NOW,Astrea Academy Trust,"Sheffield, S9 4WG",2026-08-20,2026-09-06T23:59:00+01:00,HARD_PASS,No plausible JobG8 match,,,,['FULL_TIME'],Yorkshire - South,Yorkshire - South,ROUTED,Exact locality match in geo_lookup.xlsx,sheffield,LIVE,YES,people-officer-astrea-academy-trust,https://teaching-vacancies.service.gov.uk/jobs/people-officer-astrea-academy-trust,,,20df36b96ae4fce6b7431d55e335c807702528826b696d1f85a3a03eb4f4376a,"[{""page"": 29, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
HARD_PASS,People Operations - Team Leader,"£33,824 - £38,028 per annum",Yorkshire - South / admin_service,Insufficient admin/service evidence,REVIEW NOW,The Sheffield College,"Sheffield, Yorkshire and the Humber, S2 2RL",2026-08-25,2026-08-31T23:59:00+01:00,HARD_PASS,No plausible JobG8 match,,,,['FULL_TIME'],Yorkshire - South,Yorkshire - South,ROUTED,Exact locality match in geo_lookup.xlsx,sheffield,LIVE,YES,people-operations-team-leader,https://teaching-vacancies.service.gov.uk/jobs/people-operations-team-leader,,,a6a8e9eb1de40f496155ea542f48dca53d1538df10269c95601f1109fd8f519d,"[{""page"": 6, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
HARD_PASS,Resources Assistant,"£25,583.00 - £25,989.00 Annually (FTE) Grade 3 SCP 5 to 6 (Actual salary £22,569 - £22,928)",Yorkshire - South / admin_service,Insufficient admin/service evidence,REVIEW NOW,Westfield School,"Sheffield, Yorkshire and the Humber, S20 1HQ",2026-07-23,2026-09-06T23:59:00+01:00,HARD_PASS,No plausible JobG8 match,,,,['FULL_TIME'],Yorkshire - South,Yorkshire - South,ROUTED,Exact locality match in geo_lookup.xlsx,sheffield,LIVE,YES,resources-assistant-westfield-school,https://teaching-vacancies.service.gov.uk/jobs/resources-assistant-westfield-school,,,414fae8d32a95f3c15458ebc63a2507b8c915c7aa8da0585313b2deaff321cda,"[{""page"": 30, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
HARD_PASS,School Administration Assistant: HR and Payroll,"£20,080.00 - £21,593.00 Annually (FTE)",Yorkshire - South / admin_service,Insufficient admin/service evidence,REVIEW NOW,Holy Trinity Catholic and Church of England School,"Barnsley, Yorkshire and the Humber, S71 2LF",2026-08-24,2026-09-11T23:59:00+01:00,HARD_PASS,No plausible JobG8 match,,,,['FULL_TIME'],Yorkshire - South,Yorkshire - South,ROUTED,Exact locality match in geo_lookup.xlsx,barnsley,LIVE,YES,school-administration-assistant-hr-and-payroll,https://teaching-vacancies.service.gov.uk/jobs/school-administration-assistant-hr-and-payroll,,,af2d7de0b846834de212da8ec123865632c6382ddb7472cb1a219cb8dc59c4f1,"[{""page"": 42, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
HARD_PASS,Administration Officer,"Grade 4, SCP 6-7, FTE £25,989 - £26,403. Actual starting salary £21,731",Yorkshire - West / admin_service,Insufficient admin/service evidence,REVIEW NOW,Wakefield Snapethorpe Primary School,"Wakefield, Yorkshire and the Humber, WF2 8AA",2026-08-17,2026-09-02T09:00:00+01:00,HARD_PASS,No plausible JobG8 match,,,,['FULL_TIME'],Yorkshire - West,Yorkshire - West,ROUTED,Exact locality match in geo_lookup.xlsx,wakefield,LIVE,YES,administration-officer-wakefield-snapethorpe-primary-school,https://teaching-vacancies.service.gov.uk/jobs/administration-officer-wakefield-snapethorpe-primary-school,,NEW_REVIEW,dde4640400b776dffb5f62d6ff78d94b4ce481326606666708d5a0754166448d,"[{""page"": 18, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
HARD_PASS,Compliance Officer,"£25,989.00 - £26,824.00 Annually (Actual) Grade D points 6 to 8 (£25,989 to £26,824)",Yorkshire - West / admin_service,Insufficient admin/service evidence,REVIEW NOW,Delta Academies Trust,"Knottingley, WF11 0EP",2026-08-19,2026-09-02T23:59:00+01:00,HARD_PASS,No plausible JobG8 match,,,,['FULL_TIME'],Yorkshire - West,Yorkshire - West,ROUTED,Exact locality match in geo_lookup.xlsx,knottingley,LIVE,YES,compliance-officer-delta-academies-trust,https://teaching-vacancies.service.gov.uk/jobs/compliance-officer-delta-academies-trust,,NEW_REVIEW,f3adf4c018bfc0c136f0c919ed37030a2c7f4b23c54e72dd84ce81c265f91be4,"[{""page"": 20, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
