display_reference,title,area,location,ontap_geo_cluster,assessable_market,in_uk_market_universe,jobg8_classification,salary_minimum_raw,salary_maximum_raw,salary_period,annualised_minimum_estimate,annualised_maximum_estimate,description_annualised_maximum_estimate,salary_evidence_source,salary_bucket,discovery_source,description_signal_count,description_signals,provisional_decision,provisional_reason,description_excerpt,content_dedupe_key,dedupe_key,is_duplicate,is_content_duplicate
1881299,Corporate Account Handler,Not Specified,Birmingham,West Midlands - Birmingham & Solihull,West Midlands - Birmingham & Solihull,YES,Insurance & Superannuation,45000.00,45000.00,Annual,45000.0,45000.0,45000.0,structured,"£40k–£45,000",TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p>We're working with a leading national insurance broker who are looking to recruit an experienced Corporate Account Handler to manage their largest and most strategic client accounts.</p> <p>This is a senior and high-profile role, offering the opportunity to work on complex corporate portfolios with significant exposure to top-tier clients, alongside a supportive, high-performing team.</p> <p><strong>The Role:</strong> </p><p>As a Corporate Account Handler, you'll take ownership of a portfolio of large-scale, national clients, ensuring the highest standards of service, renewals, and risk management. You'll liaise directly with senior client contacts and underwriters to deliver tailored ins",170f5791f221f8c6,ref:1881299,False,False
1881210,International Payroll Specialist,St. Albans,Hertfordshire,Hertfordshire,Hertfordshire,YES,Accounting,,,Annual,,,,missing,missing/unknown,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p>An International Payroll Specialist is being recruited for a niche business in an interesting sector.</p> <p>As the International Payroll Specialist, you will be the sole payroll member and be the subject matter expert for payroll !</p> <p>This is a permanent role and will report into the finance function.</p> <p></p> <p>As the International Payroll Specialist, you will be responsible for:</p> <ul> <li>Processing a UK monthly payroll</li> <li>Co-ordinating several international payrolls including France, Germany, Poland and also some APAC countries</li> <li>Building excellent working relationships with external vendors</li> <li>Demonstrating excellent internal stakeholder management</li> ",730c8a39cf1967e7,ref:1881210,False,False
1881208,Finance Director,Not Specified,Staffordshire,Staffordshire,Staffordshire,YES,Accounting,,,Annual,,,,missing,missing/unknown,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p><strong>Your new company </strong></p> <p>Our client is a B2B SME based in Staffordshire with a group turnover of £40m.</p> <p><strong>Your new role </strong></p> <p>Reporting directly to the Managing Director and leading a small finance team, this hands-on Finance Director role will take responsibility for the organisation's financial management, ensuring robust financial controls, accurate reporting and high-quality financial insight to support strategic decision-making. A key priority during the first 12 months will be to develop and strengthen the finance function, improving processes, systems and management information to support continued growth. Looking ahead, the business plans to",37a1a1ff363433d0,ref:1881208,False,False
1881133,Head of Finance,City Of Westminster,London,London,London,YES,Accounting,,,Annual,,,,missing,missing/unknown,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p>Our client specialises in high-impact filmmaking, from sport TV documentaries and launch films to social-first, always-on content. Our client sits at the intersection of sport and culture, delivering impactful creative that connects.</p> <p>Our client is looking for a commercially minded Head of Finance to take ownership of the studio's financial engine. The company has experienced rapid growth over the last few years and now needs a bright, motivated mind to take over full operational responsibility for the financial workings of the business.</p> <p>Working with accountants and bookkeepers, the Head of Finance will provide structure, visibility and control across the studio's finances, c",b7f55c3544a844eb,ref:1881133,False,False
1881130,Senior Finance Analyst,Not Specified,Sussex,Sussex,Sussex,YES,Accounting,,,Annual,,,,missing,missing/unknown,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p>Are you a qualified, commercial finance professional from a product driven background ? Do you enjoy working stakeholders to help shape strategic decision making ? <br /> Henderson Scott are working a Sussex based business to recruit a Senior finance analyst due to growth. As Senior finance analyst you will lead on developing and reporting on KPI's. This role will work with business leaders translating complex data into meaningful insight. Sitting within the commercial finance team this role will be responsible for reviewing and supporting pricing strategies, developing meaningful KPI's dashboards and reporting on profit and margin.<br /> Successful applicants will hold an accounting qual",eacff997356033fb,ref:1881130,False,False
1880847,Purchase & Sales Ledger Administrator,Brighouse,Yorkshire,Yorkshire - West,Yorkshire - West,YES,Accounting,,,Annual,,,,missing,missing/unknown,TITLE,4,accounts payable; sales ledger; payment runs; finance administration,LIKELY_IN,family title is a strong inclusion signal,"<p>Our client in Brighouse is looking to recruit an experienced Accounts Payable & Sales Ledger professional to join its finance team.</p> <p> This is a hands-on role covering both purchase and sales ledger, with the opportunity to broaden your experience by picking up a range of ad-hoc finance duties and supporting the wider finance function.</p> <p> The Role</p> <ul> <li>Manage supplier accounts, processing invoices and credit notes.</li> <li>Process purchase invoices including PO matching, nominal coding, multiple currencies and VAT rates.</li> <li>Set up new supplier accounts and reconcile supplier statements.</li> <li>Prepare weekly/monthly supplier payment runs for authorisation.</li> ",d09156dddb7ce85d,ref:1880847,False,False
1880610,Communications Account Executive,Not Specified,London,London,London,YES,Sales & Marketing,,,Annual,,,,missing,missing/unknown,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p></p> <p><strong>Account Executive</strong></p> <p><strong>Remote London Bristol office access Regional travel</strong></p> <p><strong>£26,000 to £31,000 DOE Full-time</strong></p> <p></p> <p>We're working with an ambitious communications agency looking for an <strong>Account Executive</strong> to join its growing team.</p> <p></p> <p>This is a great opportunity for someone early in their communications career who wants to work on interesting, high-profile projects and build experience across <strong>PR, public affairs, stakeholder engagement and the built environment. Therefore, you will need to have some previous experience within PR and communications and an interest in those areas deta",e565a658c6c85ccf,ref:1880610,False,False
1880883,Motor Fleet Account Handler,Liverpool,Merseyside,Merseyside - Liverpool,Merseyside - Liverpool,YES,Insurance & Superannuation,35000.00,35000.00,Annual,35000.0,35000.0,,structured,£30k–£40k,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p><strong>Motor Fleet Account Handler </strong></p> <p><strong>Salary - up to £35,000</strong></p> <p><strong>Location:</strong><strong>Liverpool</strong></p> <p>Are you passionate about delivering exceptional customer service and building strong client relationships? Do you have experience in commercial insurance or fleet administration and enjoy working in a fast-paced environment?</p> <p>We're looking for a Motor Fleet Account Handler on behalf of an expanding commercial insurance broker based in Liverpool. This is an excellent opportunity to become a key part of a business that values professionalism, teamwork and outstanding customer service.</p> <p><strong>The Role</strong></p> <p>As ",0297d467632926d0,ref:1880883,False,False
1880815,"Financial Administrator (Wealth Management) Sutton, &;32,000-&;38,000 pa",Sutton,Surrey,London,London,YES,Banking & Financial Services,32000.00,38000.00,Annual,32000.0,38000.0,38000.0,structured,£30k–£40k,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p><strong>Financial Administrator (Wealth Management) </strong></p> <p><strong>Sutton </strong></p> <p><strong>Salary £32,000-£38,000 pa</strong></p> <p></p> <p><strong> Join a Firm Where Excellence Is the Standard</strong></p> <p>Are you an experienced <strong>Financial Planning Administrator</strong> looking for an opportunity to join a genuinely prestigious Chartered Financial Planning firm where your contribution will be recognised, your development encouraged and your career given room to flourish?</p> <p>This is an exceptional opportunity to join a <strong>multi-award-winning firm of Chartered Financial Planners</strong> with an outstanding reputation for delivering sophisticated, gen",501441cc316becbd,ref:1880815,False,False
1880823,Finance Manager - Investment Properties,Not Specified,London,London,London,YES,Accounting,,,Annual,,,,missing,missing/unknown,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p>Ambient People is recruiting an interim Finance Manager, overseeing an investment property portfolio for a central London local authority. </p> <p>You will manage the ongoing finances, including rent and service charge collection, for a group of non-housing investment properties. Prior experience of rent and service charge accounting for non-housing assets would be hugely advantageous. </p> <p>You must be able to commit to two days office working as standard. </p> <p>For further information and a comprehensive brief, please apply today. </p><img src=""https://www.jobg8.com/Tracking.aspx?1tcg6Aj2zaw%2fIO1bECW22Ii5dt8IhNzib"" width=""0"" height=""0"" />",ea51278542b3a9ef,ref:1880823,False,False
1880477,Insurance Account Handler - Personal Lines,Swansea,West Glamorgan,Wales South - Swansea Bay,Wales South - Swansea Bay,YES,Insurance & Superannuation,,,Annual,,,,missing,missing/unknown,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p>The role of the <strong>Account Handler</strong> is to provide <strong>office-based</strong> support in the day to day running of the client portfolio, including setting up all appropriate actions from new business quotes and sales, mid-term adjustments and renewals. This role is worked out of our <strong>Swansea</strong> office.</p> <p>The <strong>Account Handler</strong> is the first point of contact for all client and provider queries and issues as they arise and is expected to have the skills and knowledge to understand what actions are required to meet the expectations of all parties.</p> <p><strong>Key Responsibilities</strong></p> <ul> <li> <p>Ensure the smooth running of assigned ",d4f5f2017c0ce7cc,ref:1880477,False,False
1880476,Manager - Corporate Finance,Bristol,Somerset,Bristol & Bath,Bristol & Bath,YES,Banking & Financial Services,,,Annual,,,,missing,missing/unknown,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p><strong>Company Description</strong> </p><p><strong>About FRP</strong></p> <p>At FRP, we are a leading national business advisory firm based in the UK. With over 950 team members, including more than 100 partners, we specialise in <strong>Corporate Finance, Debt Advisory, Forensic Services, Financial Advisory, Restructuring Advisory and Real Estate Advisory</strong>. Operating from 35 offices across the UK, Isle of Man and Cyprus, we are dedicated to helping clients navigate complex and difficult situations to create, preserve, and recover value.</p> <p>Our approach is known for being honest, clear, and considered. We provide strategic solutions that cater to a broad range of businesses, ",88bc38341a230146,ref:1880476,False,False
1878997,Payroll Administrator,Cirencester,Gloucestershire,Gloucestershire,Gloucestershire,YES,Accounting,,,Annual,,,,missing,missing/unknown,TITLE,1,payroll processing,LIKELY_IN,family title is a strong inclusion signal,"<p>Robert Half are working in partnership with a rapidly growing, forward-thinking business near Cirencester to recruit a Payroll Administrator to join their payroll function on a full-time permanent basis. This is an excellent opportunity that will work closely with the Payroll Supervisor to assist with processing payroll data and calculations, pension processing and preparing the payroll on a weekly and monthly basis. This is a brilliant opportunity for an experienced individual that is looking for a new challenge and be a part of a business that is experiencing year on year growth. This is a full-time permanent position that will be office based, offering a salary between £27,000 - £30,00",e28c950a6e03142a,ref:1878997,False,False
1878996,Trainee Financial Planner,Leatherhead,Surrey,Surrey,Surrey,YES,Banking & Financial Services,33000.00,42000.00,Annual,33000.0,42000.0,,structured,£30k–£40k,TITLE,0,,OUT_BOUNDARY,outside frozen family boundary,"<p><strong>Trainee Financial Planner </strong></p> <p><strong>Location:</strong> Leatherhead</p> <p><strong>Salary:</strong> £33,000 - £42,000 depending on experience</p> <p><strong>The Opportunity</strong></p> <p>Are you an <strong>IFA Administrator or Junior Paraplanner</strong> who knows you want to build a career within financial planning?</p> <p>This is a great opportunity to join a <strong>boutique, highly established financial planning practice</strong>, where you'll work closely alongside the Adviser who is genuinely committed to <strong>training, mentoring and developing you</strong>.</p> <p>You'll <strong>attend his client meetings and work alongside him to construct holistic finan",1809b2883f8ba3ac,ref:1878996,False,False
1878287,Finance Manager,Not Specified,London,London,London,YES,Accounting,65000.00,65000.00,Annual,65000.0,65000.0,,structured,">£45,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £45,000","<p>We are pleased to be partnering with a unique, globally focused NGO as it grows its new UK base.</p> <p>The organisation works across governance, policy and global security and is now seeking a Finance Manager to help build a strong, scalable finance function and provide high-quality financial insight across the organisation.</p> <p>This is a broad role combining financial planning, management reporting, donor finance, business partnering and continuous improvement. Initially, it will include a significant hands-on element as systems, processes and controls are developed. As these become more established, the role will increasingly focus on value-added analysis, strategic planning and bus",a637e305c0a4fd8f,ref:1878287,False,False
1878285,Management Accountant / Finance Business Partner,Bristol,Somerset,Bristol & Bath,Bristol & Bath,YES,Accounting,,,Annual,,,,missing,missing/unknown,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p><strong>Your new company</strong><br />Based here in Bristol, an international business is quickly growing, and they would like to recruit a Management Accountant/Finance Business Partner to the team, to help further support its growth. </p> <p><strong>Your new role</strong><br />A broad role covering all aspects of accounting, reporting, control and analysis for the business alongside process improvement and other project work. The role will include:</p> <ul> <li>Preparation of year-end accounts</li> <li>Prepare and review management accounts across the group</li> <li>Perform balance sheet reconciliations and general ledger reviews</li> <li>Develop a knowledge of systems and help support",0fecba03609a6631,ref:1878285,False,False
1878275,Finance Director,Not Specified,London,London,London,YES,Accounting,120000.00,120000.00,Annual,120000.0,120000.0,,structured,">£45,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £45,000","<p><strong>Finance Director</strong></p> <p><strong>Dubai Relocation Opportunity </strong></p> <p>A well-established international business in the search for an experienced Finance Director to join its senior leadership team.</p> <p>This is an exciting opportunity to play a key role in a growing organisation, providing strategic financial leadership, driving operational excellence, and supporting ambitious growth plans across multiple markets.</p> <p>The successful candidate will work closely with senior stakeholders, helping shape business strategy, improve financial performance, and strengthen governance and control frameworks.</p> <p>About You</p> <p>You will be a commercially minded fina",451571d3402c9fcd,ref:1878275,False,False
1878264,Finance Business Manager,Princes Risborough,Buckinghamshire,Buckinghamshire,Buckinghamshire,YES,Accounting,55000.00,60000.00,Annual,55000.0,60000.0,,structured,">£45,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £45,000","<p><strong>Finance Business Manager</strong> </p><p><strong>£55,000 - £60,000 Hybrid Permanent</strong></p> <p>We are working with a well-established, purpose-led organisation to appoint an experienced <strong>Finance Business Manager</strong> to join its senior finance function.</p> <p>This is an exciting opportunity for a qualified finance professional who wants to operate as a genuine <strong>strategic finance partner</strong>, providing insight and challenge to senior stakeholders while leading a small team.</p> <p>The organisation is looking for someone who can move beyond traditional financial reporting and help shape financial planning, forecasting and decision-making across the organ",4ca2bbfc9b14c136,ref:1878264,False,False
1878240,Interim Finance Assistant,Rugby,Warwickshire,West Midlands - Coventry & Warwickshire,West Midlands - Coventry & Warwickshire,YES,Accounting,22.00,23.00,Hourly,42900.0,44850.0,44850.0,structured,"£40k–£45,000",TITLE,1,finance administration,LIKELY_IN,family title is a strong inclusion signal,"<p><strong>Interim Finance Assistant</strong></p> <p><strong>Location:</strong> A short walk from Rugby Station<br /><strong>Working Arrangement:</strong> Fully on-site<br /><strong>Contract:</strong> 6 weeks<br /><strong>Hours:</strong> 21-28 hours per week<br /><strong>Pay:</strong> £22-£23 per hour via Umbrella</p> <p>We are working with an organisation in Rugby that is seeking an experienced <strong>Finance Assistant</strong> for an urgent <strong>6-week interim assignment</strong>.</p> <p>This is an ideal opportunity for an immediately available finance professional with <strong>hands-on experience using IRIS PS Financials</strong>, who can hit the ground running with minimal or no trai",be5e6d259a9d078a,ref:1878240,False,False
1878221,Finance Officer - Purchase Ledger,Not Specified,Birmingham,West Midlands - Birmingham & Solihull,West Midlands - Birmingham & Solihull,YES,Accounting,21.00,23.00,Hourly,40950.0,44850.0,44850.0,structured,"£40k–£45,000",TITLE,2,accounts payable; purchase ledger,LIKELY_IN,family title is a strong inclusion signal,"<p><strong>Purchase Ledger Officer</strong></p> <p><strong>Location:</strong> Short walk from Erdington Station<br /><strong>Working Arrangement:</strong> Fully on-site<br /><strong>Contract:</strong> Interim, 3-6 months<br /><strong>Pay:</strong> £21-£23 per hour via Umbrella</p> <p>We are currently recruiting for an experienced <strong>Purchase Ledger Officer</strong> to join a busy finance team on an interim basis for an initial period of 3-6 months.</p> <p>This is a great opportunity for a proactive and inquisitive finance professional who enjoys solving problems and getting to the bottom of discrepancies.</p> <p><strong>The Role</strong></p> <p>The successful candidate will join the Pur",ded74359c1b9cd93,ref:1878221,False,False
1878501,Accounts Assistant,Edinburgh,Midlothian,Scotland Central - Edinburgh & Lothians,Scotland Central - Edinburgh & Lothians,YES,Accounting,,,Annual,,,,missing,missing/unknown,TITLE,2,purchase ledger; payment runs,LIKELY_IN,family title is a strong inclusion signal,"<p>Three Bridges Recruitment is working with a leading not-for-profit organisation in Edinburgh who are looking for an Accounts Assistant to support day-to-day donation processing and frontline customer service. This is an excellent opportunity for someone with basic finance experience who is looking to grow their skills within a supportive, values-led environment.</p> <p><strong>Why work here?</strong></p> <p>This organisation has a strong social mission and a deep community presence. People join because they want to contribute to meaningful work and stay because the environment is warm, steady and collaborative. You'll benefit from:</p> <ul> <li>Salary of <strong>£27,000</strong></li> <li>",1e02609ea4c5e16b,ref:1878501,False,False
107823089,Telesales Account Manager,Skelmersdale,Lancashire,Lancashire - West,Lancashire - West,YES,Sales & Marketing,28000.00,28000.00,Annual,28000.0,28000.0,,structured,£25k–£30k,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"About The Role<br><strong>Outbound Telesales Advisor (B2B Sales) </strong><br><strong>Skelmersdale</strong><br><strong>£29,000 Basic Salary + Realistic OTE £40,375</strong><br><strong>Are you an experienced Telesales professional looking for a role where your hard work is recognised and rewarded?</strong><br>Direct365 is looking for a confident and ambitious <strong>Telesales Advisor</strong>to join our successful sales team in Skelmersdale click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?G%2b5YiGNoEgqgLX6WFbNpKFwj%2b1ETYwxrn"" width=""0"" height=""0"" />",2089c4243486e027,ref:107823089,False,False
107933960,Commercial Account Executive - Insurance,Not Specified,Manchester,Greater Manchester - Manchester & Salford,Greater Manchester - Manchester & Salford,YES,Insurance & Superannuation,70000.00,70000.00,Annual,70000.0,70000.0,,structured,">£45,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £45,000","<p><strong>Commercial Account Executive</strong></p><p><strong>Commercial Insurance New Business Established Commercial Broker </strong></p><p><strong>Location:</strong> Stockport<br> <strong>Salary:</strong> £50K - £70K + bonus</p><p><strong>Want to make a name for yourself?</strong></p><p>If you're a Commercial Account Executive who gets your biggest buzz from opening doors, winning new business and building relationships, this could be the opportunity you've been looking for click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?UzhMt9n%2bTsQ5fT3yYqzzU7MUuzCylxnWm"" width=""0"" height=""0"" />",ea65d014b65bad2d,ref:107933960,False,False
107948130,Audit and Accounts Semi Senior,Canterbury,Kent,Kent,Kent,YES,Accounting,55000.00,55000.00,Annual,55000.0,55000.0,,structured,">£45,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £45,000","The Role - Qualified Auditor <p>Are you an ACA or ACCA Qualified Auditor looking for a role where you can focus on delivering high-quality audit work, build strong client relationships and continue developing your technical expertise?</p><p>We are recruiting on behalf of a highly regarded, established accountancy and advisory firm in Canterbury that is looking to appoint a Qualified Auditor to its growing Au click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?vAYWCB8ag%2fgvWyMKpZBzyYgEnNRrJ7m1i"" width=""0"" height=""0"" />",cdece8a5dcaad332,ref:107948130,False,False
107947541,Senior Finance Regulatory Manager,Liverpool,Merseyside,Merseyside - Liverpool,Merseyside - Liverpool,YES,Consulting & Corporate Strategy,100000.00,100000.00,Annual,100000.0,100000.0,,structured,">£45,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £45,000","<p><br><strong>Senior Finance Regulatory Manager (Interim)</strong> <br><strong>Salary:</strong> £100,000<br> <strong>Location:</strong> Fully Remote<br> <strong>Sector:</strong> Financial Services<br> <strong>Contract:</strong> 6 Month Fixed-Term Contract / Interim Assignment <br>A leading financial services business is seeking an experienced <strong>Senior Finance Regulatory Manager</strong> to strengthen its finance and regulatory reporting capability during a period of growth and change click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?eq2PR%2bX5ctwuPjyBNafMMJkBr8rr4Ysdp"" width=""0"" height=""0"" />",0d2e7e0304dd82f7,ref:107947541,False,False
107933572,Financial Controller,Chester,Cheshire,Cheshire - West,Cheshire - West,YES,Accounting,73376.00,73376.00,Annual,73376.0,73376.0,28.34,structured,">£45,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £45,000","<p><strong>Financial Controller</strong><br> <strong>Location:</strong> Broughton, Chester<br> <strong>Hourly Rate:</strong> £37.91 Umbrella / £28.34 PAYE<br> <strong>Hours:</strong> 35 hours per week, working 4.5 days<br> <strong>Security Clearance:</strong> BPSS+ (completed by Airbus Security)<br> <strong>Interview Process:</strong> One-stage interview<br> <strong>Shape Financial Performance for a Growing Airbus Operation</strong><br> Guidant Global is partnering with Airbus to recruit an experienced <strong>Financial Controller</strong> to support Facilities click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?bZCSDJyF3N7mHsVca3OS9v1D1Ck2SVY4q"" width=""0"" height=""0",81a694f00b163d24,ref:107933572,False,False
107934061,Finance Manager,Bridgend,Mid Glamorgan,Wales South - Swansea Bay,Wales South - Swansea Bay,YES,Banking & Financial Services,55000.00,55000.00,Annual,55000.0,55000.0,,structured,">£45,000 OUT",TITLE,2,purchase ledger; credit control,OUT_SALARY,"annualised salary exceeds £45,000","<p> A privately owned business in Bridgend are recruiting for a Finance Manager on a permanent basis. </p><p> Managing a small team this role will report to the company Director and is responsible for all finance activities. </p><p> Finance Manager duties </p><ul><li> Managing a team that is responsible for processing both Sales and Purchase Ledger transactions to including posting and allocating payments, credit control, matching click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?nbYVUHO1tX5eT1mw5fH87j%2fgvsUPI9DUz"" width=""0"" height=""0"" />",f8d0e6aab552b5a2,ref:107934061,False,False
107859992,Channel Sales Account Executive,Not Specified,Channel Isles,Channel Islands,Channel Islands,NO,Sales & Marketing,,,Annual,,,,missing,missing/unknown,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p> Semrush is a brand visibility platform, empowering marketers to command their online presence and create measurable impact. We unify SEO authority and AI visibility, so brands are found, cited, and chosen everywhere search happens. Thats how Semrush gained the trust of over 28 million usersfrom scaling startups to Fortune 500 companies click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?G%2b5YiGNoEgru8gAxiIQmBmW6D3V7e%2flvn"" width=""0"" height=""0"" />",eef426cd017fb53a,ref:107859992,False,False
107881068,Senior Financial Accountant,Dorchester,Dorset,Dorset,Dorset,YES,Accounting,27.05,35.58,Hourly,52747.5,69381.0,,structured,">£45,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £45,000","<p><strong>Senior Financial Accountant needed in Dorset Paying £27.05 per hr ref 376951</strong></p><p><strong>Full time hours on a temporarybasis</strong></p><p>Key Responsibilities</p><ul><li>Support the preparation and delivery of annual statutory accounts and financial statements.</li><li>Lead on capital accounting, treasury management activities, and statutory financial returns click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?MQiKzVwZdh3zTBQ0Dk1m8YQNVsU5Zielu"" width=""0"" height=""0"" />",5605cc2b69ae6591,ref:107881068,False,False
107856544,Technical Account Manager,City,London,London,London,YES,Sales & Marketing,70000.00,70000.00,Annual,70000.0,70000.0,,structured,">£45,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £45,000","<strong>Technical Account Manager - Trophy Building - City of London - up to 70K</strong><br><br>One of the capital's leading service providers is currently looking to recruit a Technical Account Manager to work at a large trophy building in the City of London.<br><br>As a company, they manage properties for a number of well known commercial blue chip clients and are considered one of the best in their field click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?Y5CHIaMSKAzMnwMCDohN%2ftn23P6%2fLPEpv"" width=""0"" height=""0"" />",0e928802133026ef,ref:107856544,False,False
107895833,Finance Administrator within IFA,Bath,Somerset,Bristol & Bath,Bristol & Bath,YES,Administration,30000.00,30000.00,Annual,30000.0,30000.0,32000.0,structured,£25k–£30k,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<strong> Finance Administrator within IFA<br> Bath</strong><br><strong>Permanent Full-time</strong><br><strong>Salary: £25,000-£32,000 per annum (Dependent on Experience)<br><br>(note that we are unable to accept applications from anyone with restrictions to work full time and at this time sponsorship is not being offered by our client)<br><br>1-2 years' recent experience within an IFA or Financial Planning environment click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?vAYWCB8ag%2fgQQ9Y%2btJAx%2fCPE6zls2h2Pi"" width=""0"" height=""0"" />",f43dbb214ef969fd,ref:107895833,False,False
107954426,Financial Planning Director,Winchester,Hampshire,Hampshire,Hampshire,YES,Banking & Financial Services,,,Annual,,,,missing,missing/unknown,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p>Company description:</p><p>At Rathbones, we help people invest their money well, so they can live well. That means more than financial returns its about helping people feel confident in their decisions and supported in their future. We dont just manage money, we guide people through lifes big moments, helping them stay on track and focus on what matters most click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?G%2b5YiGNoEgohsCSOPQd7ZWMsZMTHNNodn"" width=""0"" height=""0"" />",fc4576c20299769b,ref:107954426,False,False
107952586,Financial Controller,Poole,Dorset,Dorset,Dorset,YES,Accounting,60000.00,60000.00,Annual,60000.0,60000.0,,structured,">£45,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £45,000","Based on the outskirts of Poole, this newly established role will support a period of transition ad change within one of the UK's leading manufacturing businesses. Operating across multi-sites, this position provides a unique opportunity to drive performance, assist the Finance Director in a period of transformation and change whilst leading in the overhaul of process and procedure to gain commerc click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?eq2PR%2bX5ctyX7Lo%2fWjfrSbW2JXwj%2b9d2p"" width=""0"" height=""0"" />",423700c72719a9f1,ref:107952586,False,False
107953115,Strategic Finance Business Partner,Poole,Dorset,Dorset,Dorset,YES,Banking & Financial Services,65000.00,65000.00,Annual,65000.0,65000.0,,structured,">£45,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £45,000","<strong>Strategic Finance Business Partner</strong><br /><br /><strong>Salary</strong>: Up to £65,410 (dependent on experience)<br /><strong>Contract type:</strong> Permanent<br /><strong>Hours:</strong> Full-time<br /><strong>Location:</strong> Poole, Dorset, England<br /><strong>Location description: </strong>This will be a hybrid role with a working arrangement between home and Poole support centre click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?bZCSDJyF3N7OykZfyGyp5czVnXNNhvO7q"" width=""0"" height=""0"" />",bd0099a50ab27cc8,ref:107953115,False,False
1883481,Corporate Account Manager,Not Specified,Birmingham,West Midlands - Birmingham & Solihull,West Midlands - Birmingham & Solihull,YES,Insurance & Superannuation,,,Annual,,,,missing,missing/unknown,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p>We're recruiting on behalf of one of the largest insurance brokers in the UK and globally, joining an established mid-corporate division. You'll be joining a substantial operation with experienced colleagues, strong technical support and plenty of opportunity to develop.</p> <p>You'll manage your own renewal book while also supporting Account Executives. Clients/cases are typically between £10,000 and £35,000 in annual income, giving you exposure to genuinely interesting mid-corporate businesses and more involved insurance programmes.</p> <p>The role will include:</p> <ul> <li>Managing renewals and ongoing client requirements</li> <li>Supporting Account Executives across their portfolios<",473a70d6d0a3b825,ref:1883481,False,False
1883527,PR Account Manager - inhouse or agency welcome!,Cheltenham,Gloucestershire,Gloucestershire,Gloucestershire,YES,Sales & Marketing,,,Annual,,,,missing,missing/unknown,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p>PR Account Manager</p> <p></p> <p>We are looking for a PR Account Manager to join an established communications agency, working across a varied portfolio of clients and sectors.</p> <p></p> <p>Our lovely client is happy to look at somebody who works clientside in PR/comms as well as an agency, though you will need to have worked on multiple campaigns at one time and also have been involved with budget planning, as this is a crucial part of the PR account management role.</p> <p></p> <p><strong>About You</strong></p> <p></p> <p>Some previous PR/communications experience is essential, from agency OR clientside.</p> <p></p> <ul> <li>Involvement with budget allocation and planning</li> <li>Ab",1c5f366437bae654,ref:1883527,False,False
