display_reference,title,area,location,ontap_geo_cluster,assessable_market,in_uk_market_universe,jobg8_classification,salary_minimum_raw,salary_maximum_raw,salary_period,annualised_minimum_estimate,annualised_maximum_estimate,description_annualised_maximum_estimate,salary_evidence_source,salary_bucket,discovery_source,description_signal_count,description_signals,provisional_decision,provisional_reason,description_excerpt,content_dedupe_key,dedupe_key,is_duplicate,is_content_duplicate
107799317,Senior SEO Executive,Reading,Berkshire,Berkshire,Berkshire,YES,Sales & Marketing,50000.00,50000.00,Annual,50000.0,50000.0,,structured,"£40k–£50,000",TITLE,0,,BORDERLINE,title needs advert-context review,"<b> Senior SEO/GEO Executive (Generative Engine Optimization) - Market Leading UK Business - Reading - 3 days Onsite (Tues, Wed, Thurs) - £40,000 - £50,000 (DOE) </b> <br> Essential Exp: SEO (Ahrefs, SEMrush or Moz), GEO (some), AI technologies (ChatGPT, Perplexity, Claude, Google Gemini & MS Copilot) <br><br> It's not often you get to support a company that you've seen grow from humble beginnings into a truly market leading click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?kjuUUj3TFp4Xq%2bVtS5HdRSYFV%2fdRhpvvg"" width=""0"" height=""0"" />",e8bdd37ce539b057,ref:107799317,False,False
107889601,Content Designer,Not Specified,Birmingham,West Midlands - Birmingham & Solihull,West Midlands - Birmingham & Solihull,YES,Advert / Media / Entertainment,50000.00,50000.00,Annual,50000.0,50000.0,,structured,"£40k–£50,000",TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p><strong>hackajob is partnering directly with Kainos to hire for this role.</strong></p><p>Join Kainos and Shape the Future </p><p>At Kainos, we're problem solvers, innovators, and collaborators - driven by a shared mission to create real impact. Whether we're transforming digital services for millions, delivering cutting-edge Workday solutions, or pushing the boundaries of technology, we do it together click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?31Q%2fsvDzOVbrixRghCZAJ0D0P2Af0chXj"" width=""0"" height=""0"" />",2479dcbc32c33314,ref:107889601,False,False
107863070,Marketing Officer,Reading,Berkshire,Berkshire,Berkshire,YES,Sales & Marketing,30000.00,30000.00,Annual,30000.0,30000.0,,structured,£25k–£30k,TITLE,2,marketing campaign; marketing campaigns,LIKELY_IN,family title is a strong inclusion signal,"<p><b> Marketing Officer </b></p><p> We have a fantastic new job opportunity for a self-motivated and purpose-driven individual with experience of direct marketing campaigns, campaign analysis, copywriting, supplier management and supporter engagement. </p><p> If youve also worked in the following roles, wed also like to hear from you: Fundraising Officer, Marketing Executive, Campaign Officer, Direct Marketing Officer, Fundr click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?vAYWCB8ag%2fj5VuTr43yDNHIrhZyvoNIEi"" width=""0"" height=""0"" />",05dc08b2cbf9eb9f,ref:107863070,False,False
107862825,Marketing & Brand Executive,Goole,North Humberside,Yorkshire - East,Yorkshire - East,YES,Sales & Marketing,30000.00,30000.00,Annual,30000.0,30000.0,,structured,£25k–£30k,TITLE,1,digital marketing,LIKELY_IN,family title is a strong inclusion signal,"Digital Marketing Executive<br>Goole, North Yorkshire<br>Up to £32,000 DOE About the Role <p>CV Screen is recruiting for an exciting opportunity for a creative and commercially focused Digital Marketing Executive to join a distinctive heritage and hospitality destination near Goole. The organisation hosts weddings, private and corporate events, retreats and public events, alongside guest accommodation, holid click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?bZCSDJyF3N5h%2bmqX4RTgDTz3oULnFohnq"" width=""0"" height=""0"" />",2e36cf0350b97836,ref:107862825,False,False
107915853,Channel & Planning Internal Communications Manager,Not Specified,London,London,London,YES,Sales & Marketing,,,Annual,,,,missing,missing/unknown,TITLE,0,,LIKELY_IN,family title is a strong inclusion signal,"<b>Ideas People Trust</b><br><br>We're BDO. An accountancy and business advisory firm, providing the advice and solutions entrepreneurial organisations need to navigate today's changing world.<br><br>We work with the companies that are Britain's economic engine - ambitious, entrepreneurially-spirited and high growth businesses that fuel the economy - and directly advise the owners and management teams that lead them click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?io0x8AEcaIN1GOwfyANEnZ5hB7FxZYY6o"" width=""0"" height=""0"" />",c293376594ea0cb7,ref:107915853,False,False
107781785,Sales & Marketing Assistant - Immediate Start,Not Specified,London,London,London,YES,Sales & Marketing,30000.00,30000.00,Annual,30000.0,30000.0,,structured,£25k–£30k,TITLE,0,,BORDERLINE,mixed/ambiguous title requires advert-context review,"<p><b>Kickstart Your Sales Career with Full Training & Great Benefits! </b></p><p><b>Immediate Start in Central London</b></p><p><b>Ready to launch a rewarding full-time opportunity in sales with fantastic perks from day one</b></p><p>Our London-based client is currently recruiting ambitious, driven and enthusiastic individuals with full-time equivalent availability to join their growing sales team click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?Dw9iAXzSqBZATL%2fROm9KcOo%2bwIjkZ99mk"" width=""0"" height=""0"" />",30e723cd39329a0c,ref:107781785,False,False
107772435,Marketing Manager,York,Yorkshire,Yorkshire - North,Yorkshire - North,YES,Sales & Marketing,40000.00,40000.00,Annual,40000.0,40000.0,,structured,£30k–£40k,TITLE,0,,LIKELY_IN,family title is a strong inclusion signal,"<strong>Marketing Manager</strong><br>York, North Yorkshire (hybrid working with 3 days per week in the office)<br><br><strong>About Us</strong><br><br>DGP Intelsius is a leading manufacturer in the specialist packaging industry, producing a diverse range of sustainable and high-quality temperature-controlled packaging and sample transport solutions click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?1tcg6Aj2zayZ9ke2ti5uD9rkRzThB3Gab"" width=""0"" height=""0"" />",d939dc551cb5da97,ref:107772435,False,False
107915158,Sales & Marketing Associate - Immediate Start,Not Specified,London,London,London,YES,Sales & Marketing,30000.00,30000.00,Annual,30000.0,30000.0,,structured,£25k–£30k,TITLE,0,,BORDERLINE,mixed/ambiguous title requires advert-context review,"<p><b>London Sales Opportunity: Sales Associate (Entry Level) - Immediate Starts Available</b></p><p><b>This is a fast-paced opportunity offering opportunity to upskill yourself within a customer-facing environment</b></p><p>Our client is a well-established sales and marketing company based in London, known for delivering high-quality service to non-profit clients click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?b0ZSEQFKUCI4wNL5TB4Ten9klgxz3X0Rl"" width=""0"" height=""0"" />",f7a4085fc2810b46,ref:107915158,False,False
107780254,Marketing Executive,Wokingham,Berkshire,Berkshire,Berkshire,YES,Sales & Marketing,35000.00,35000.00,Annual,35000.0,35000.0,,structured,£30k–£40k,TITLE,1,social media,LIKELY_IN,family title is a strong inclusion signal,"<p><strong>Job Title: Marketing Executive Full-Time, Permanent (Hybrid working)</strong></p><p><strong>Location:</strong> Winnersh (Head Office) - Hybrid working<br /></p><p><br /></p><p><strong>Job Role for Marketing Executive:</strong></p><p>My client are looking for an experienced Marketing Executive (1-2 years'+ experience) to support the Marketing Manager to combine marketing and social media skills to build and enhance the company brand click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?bZCSDJyF3N4aNJlMNPl1o2dq05o%2bXQxkq"" width=""0"" height=""0"" />",754165312a29665c,ref:107780254,False,False
107777109,Brand Marketing Executive,Nottingham,Nottinghamshire,Nottinghamshire,Nottinghamshire,YES,Sales & Marketing,28000.00,28000.00,Annual,28000.0,28000.0,28000.0,structured,£25k–£30k,TITLE,1,social media,LIKELY_IN,family title is a strong inclusion signal,"<p><strong>Brand Marketing Executive</strong></p><p>Nottingham Hybrid working £25,000£28,000 per annum</p><p>Are you a creative marketer who knows how to turn a brief into polished, on-brand content?</p><p>Were recruiting a Brand Marketing Executive for a fast-growing professional services group based in the Midlands. This is a hands-on creative role where youll produce high-quality marketing collateral, social media content, and bra click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?gZ0pd2TJz0L1L%2fHKTFu0%2fRXsODmb5DP8s"" width=""0"" height=""0"" />",d4f364a75d65f286,ref:107777109,False,False
107777034,Growth Marketing Manager,Not Specified,Manchester,Greater Manchester - Manchester & Salford,Greater Manchester - Manchester & Salford,YES,Sales & Marketing,,,Annual,,,,missing,missing/unknown,TITLE,0,,LIKELY_IN,family title is a strong inclusion signal,"<p><b>Your future, as a Growth Practice Marketing Manager at mydentist</b></p><p>Youll be joining our Marketing Team within our Support Centre, which is in Greater Manchester (M26 1GG).</p><ul><li>This is a fantastic opportunity to play a pivotal role in the success of new mydentist practices by taking end-to-end ownership of marketing for merges, relocations and new practice launches, ensuring each launch is set up for succe click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?iZmgAWfngDxnlDoutUtn6QSOZQ24ma4Qf"" width=""0"" height=""0"" />",257fbcca9709d39b,ref:107777034,False,False
107774805,Sales and Marketing Representative,Not Specified,London,London,London,YES,Sales & Marketing,28000.00,28000.00,Annual,28000.0,28000.0,,structured,£25k–£30k,TITLE,0,,BORDERLINE,mixed/ambiguous title requires advert-context review,"<p>Entry Level Sales and marketing representative.</p><p>Looking to get into the sales and marketing industry?</p><p>Want to develop your communication skills whilst representing some of the world most recognized brands?</p><p>But, finding most company want years of marketing experience?</p><p>Our client is an award-winning sales and marketing company click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?wTAUM266l6fc28FzVUHnlR6u%2bV1X0vguh"" width=""0"" height=""0"" />",ad3cebfcbccf61e8,ref:107774805,False,False
107909453,Paid Media Manager,Not Specified,London,London,London,YES,Sales & Marketing,,,Annual,,,,missing,missing/unknown,TITLE,0,,BORDERLINE,title needs advert-context review,"<p><b> Paid Media Manager </b></p><p> Our fast-growing client is currently seeking an experienced <strong> Senior Paid Media Manager </strong> to join their marketing team on a permanent, full-time basis . This role will focus on managing and optimising paid media campaigns across multiple digital channels. </p><p><strong> Key Responsibilities </strong></p><p> Manage and optimise paid media campaigns across platforms including Google Ads, LinkedIn and other social chann click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?ju9emE%2fz0VIKZNR7u5YoLur0Mv2bq7Vcw"" width=""0"" height=""0"" />",f5e06a45698136ca,ref:107909453,False,False
107905331,Marketing Executive - Digital Content & Channels,Bristol,Somerset,Bristol & Bath,Bristol & Bath,YES,Sales & Marketing,,,Annual,,,,missing,missing/unknown,TITLE,0,,LIKELY_IN,family title is a strong inclusion signal,"<p><b>POSITION:</b>Marketing Executive - Digital Content & Channels</p><p><b>DEPARTMENT: </b>Marketing</p><p><b>RESPONSIBLE TO:</b>Marketing Manager</p><p><b>LOCATION: </b>Bristol or Edinburgh</p> Join Ultimate Finance's Marketing team and play a key role in shaping how we engage audiences, build our brand and support business growth through digital content and channels click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?wTAUM266l6clTaA0IDAoqNTLHhDuCr0mh"" width=""0"" height=""0"" />",902dd10bf972d5bb,ref:107905331,False,False
107901014,Digital Marketing Executive,Rugby,Warwickshire,West Midlands - Coventry & Warwickshire,West Midlands - Coventry & Warwickshire,YES,Sales & Marketing,,,Annual,,,,missing,missing/unknown,TITLE,2,digital marketing; social media,LIKELY_IN,family title is a strong inclusion signal,"<p><strong>Digital Marketing Executive Rugby Full Time £27K-£30K dependent on experience</strong></p><p>Take digital marketing to the next level.</p><p>Our client is looking for a creative, ambitious Digital Marketing Executive to help lead the marketing activity within their company.</p><p>You'll play a key role in growing their digital presence across social media, video, email and digital campaigns, ensuring propositions and mess click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?Zg1fD7qgbpz%2bHfr%2f%2baZORT6%2fxBFpmMoEe"" width=""0"" height=""0"" />",f72feb32fe1546ac,ref:107901014,False,False
107890385,"Data Science Manager, Marketing",Not Specified,London,London,London,YES,Science & Technology,100000.00,100000.00,Annual,100000.0,100000.0,,structured,">£50,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £50,000","<p><strong>hackajob is partnering directly with Google to hire for this role.</strong></p><p>Google's leadership team hand-picks thorny business challenges, and members of BizOps work in small teams to find solutions. As part of this team you fully immerse yourself in data collection, draw insight from analysis, and then zoom out to develop compelling, synthesized recommendations click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?Y5CHIaMSKAxbBdGJdtVpJP7em9D7IB0Ov"" width=""0"" height=""0"" />",da7f5f230de2f2a7,ref:107890385,False,False
107879965,Senior Marketing Executive,Brighton,Sussex,Sussex,Sussex,YES,Sales & Marketing,,,Annual,,,,missing,missing/unknown,TITLE,0,,LIKELY_IN,family title is a strong inclusion signal,"<p>Role: <strong>Senior Marketing Executive</strong></p><p>Hours: 35 hours per week Monday- Friday, plus matchdays (time in lieu after first 5 games)</p><p>Location: American Express Stadium, Brighton, BN1 9BL</p><p>Contract Type: Permanent</p><p>Deadline Day: 3rd September 2026</p><p><br /></p><p><strong>About Brighton & Hove Albion FC</strong></p><p><br /></p><p>We compete at the highest levels of football on a global stage while embracing our Sussex community spirit click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?Yic9job4bS9BMqiCildqrun22sRraF1cc"" width=""0"" height=""0"" />",e9b5da25e840ce8e,ref:107879965,False,False
107876385,Digital Marketing Manager,Crewe,Cheshire,Cheshire - East,Cheshire - East,YES,Sales & Marketing,35000.00,35000.00,Annual,35000.0,35000.0,,structured,£30k–£40k,TITLE,1,digital marketing,LIKELY_IN,family title is a strong inclusion signal,"<p>The role of Digital Marketing Manager owns and drive the company's digital footprint across the group and lead with digital expertise to spearhead high-impact initiatives, leveraging SEO, AI search optimisation (AIO), and paid media to drive customer acquisition. This is a predominantly remote role but you would be required to attend meetings 1-2 times per month in either Crewe, Coventry or Nuneat click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?b0ZSEQFKUCLWTg4rBNsIJjYL9VJYyyv0l"" width=""0"" height=""0"" />",ad931ac84463ac57,ref:107876385,False,False
107864125,Internal Communications Officer,Edinburgh,Midlothian,Scotland Central - Edinburgh & Lothians,Scotland Central - Edinburgh & Lothians,YES,Sales & Marketing,35000.00,35000.00,Annual,35000.0,35000.0,,structured,£30k–£40k,TITLE,0,,LIKELY_IN,family title is a strong inclusion signal,"<p><b>Internal Communications Officer</b></p><p><b>Grade 4 Sighthill Campus, Edinburgh</b></p><p><b>Help shape how we connect, engage and inspire our University community</b></p><p>Edinburgh Napier University is seeking a creative and proactive <b>Communications Officer (Internal)</b> to join our Communications team.</p><p>This is an exciting time to join the communications team as the University embarks on a period of significant transformation and gro click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?Y5CHIaMSKAyYoyY48hvgPe0zxXQcxmIqv"" width=""0"" height=""0"" />",121113022700995d,ref:107864125,False,False
107840462,Senior Marketing Manager,Sheffield,Yorkshire,Yorkshire - South,Yorkshire - South,YES,Sales & Marketing,70000.00,70000.00,Annual,70000.0,70000.0,,structured,">£50,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £50,000","<p><strong>Senior Marketing Manager Yorkshire - Hybrid Multi-Channel Retailer </strong></p><p>Salary up to £67k + Car Allowance and Benefits</p><p>A leading consumer-facing business is looking for an experienced <strong>Senior Marketing Manager</strong> to take a strategic lead across brand and performance marketing for one of its key retail brands click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?kjuUUj3TFp66rvD9n9qZZPa6TEmiTGXcg"" width=""0"" height=""0"" />",2ca73c4607d5bf27,ref:107840462,False,False
107840612,"Design, Artwork & Social Media Co-ordinator",York,Yorkshire,Yorkshire - North,Yorkshire - North,YES,Sales & Marketing,28000.00,28000.00,Annual,28000.0,28000.0,,structured,£25k–£30k,TITLE,1,social media,BORDERLINE,description-led family signal needs advert review,"<p> Are you a creative <b>Design or Marketing professional</b> looking for your next opportunity in the <b>Pocklington area</b>? Do you enjoy using Adobe Illustrator and Photoshop to create and amend artwork, while also getting involved with social media and marketing content? Are you someone who has a great eye for detail, enjoys plenty of variety and likes seeing a project through from artwork to print? </p><p> If so, click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?MQiKzVwZdh3PLhIRArt5XBjGsDoLncbsu"" width=""0"" height=""0"" />",e2bef99f371371e2,ref:107840612,False,False
107838078,Marketing Executive,Newbury,Berkshire,Berkshire,Berkshire,YES,Sales & Marketing,30000.00,30000.00,Annual,30000.0,30000.0,32500.0,structured,£25k–£30k,TITLE,0,,LIKELY_IN,family title is a strong inclusion signal,"<strong>Marketing Executive</strong><br><br><strong>Salary:</strong> £28,000 - £32,500 per year<br><strong>Location:</strong> Newbury, Berkshire<br><strong>Working pattern:</strong> Full-time, office-based (5 days a week)<br><br><strong>About the role</strong><br><br> AP&C is a full-service marketing agency helping ambitious businesses engage, connect and grow through impactful marketing, from digital campaigns and websites to events, print and design click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?d1vRzEYF65RwrLTLOUXQxQhrf6wNx2Zex"" width=""0"" height=""0"" />",2d5826e9acb56c7d,ref:107838078,False,False
107831987,Marketing Manager - Timber Division,Salford,Manchester,Greater Manchester - Manchester & Salford,Greater Manchester - Manchester & Salford,YES,Sales & Marketing,,,Annual,,,,missing,missing/unknown,TITLE,0,,LIKELY_IN,family title is a strong inclusion signal,"<strong>Marketing Manager Timber Division</strong> <strong>A rare opportunity to shape a new brand from the ground up and lead the marketing of one of the UK's established timber businesses into its next chapter.</strong> <strong><br /></strong> We are looking for an ambitious and commercially minded Marketing Manager to join Haldane Group's Timber Division, based in Salford, Manchester click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?G%2b5YiGNoEgpwEj4ui72B%2bmW98R%2bUopgXn"" width=""0"" height=""0"" />",2e503badc1f8ac72,ref:107831987,False,False
107823396,Paid Social Media Manager,Huddersfield,Yorkshire,Yorkshire - West,Yorkshire - West,YES,Sales & Marketing,,,Annual,,,,missing,missing/unknown,TITLE,1,social media,LIKELY_IN,family title is a strong inclusion signal,"<p><strong> Are you a specialist in Paid Social Media? Preferring Paid Social Media over Organic Social Media?</strong></p> <p><strong> Do you love delving into the data analysis, GA4 & reporting of paid social media campaigns?</strong></p> <p><strong> Do you have a creative eye, giving clear briefs for the creation of eye catching, on brand, marketing assets that deliver results?</strong></p> <p>Then if so, we would love to hear from you click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?b0ZSEQFKUCKWwOmxQYw3oz2lQOz%2byE8Bl"" width=""0"" height=""0"" />",c85c3dcc8e10ecca,ref:107823396,False,False
107812716,"Director of Strategic Accounts, Pharmaceutical Sales, Digital Marketing Solutions, Account Growth",Oxford,Oxfordshire,Oxfordshire,Oxfordshire,YES,Sales & Marketing,90000.00,90000.00,Annual,90000.0,90000.0,,structured,">£50,000 OUT",TITLE,1,digital marketing,OUT_SALARY,"annualised salary exceeds £50,000","<p> <p><strong>Director of Strategic Accounts, Pharmaceutical Sales, Digital Marketing Solutions, Account Growth</strong></p><p>A Director of Strategic Accounts opportunity has opened up with a well-established digital healthcare business operating at the forefront of physician engagement. This is a genuinely exciting senior sales role combining portfolio management with active business development across a named account base click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?Dw9iAXzSqBaMJAwgo690NhTAgFQ%2bNpcxk"" width=""0"" height=""0"" />",0bd6e56370b38351,ref:107812716,False,False
107809962,Marketing & Lead Generation Manager,Birkenhead,Merseyside,Merseyside - Wirral,Merseyside - Wirral,YES,Sales & Marketing,50000.00,50000.00,Annual,50000.0,50000.0,,structured,"£40k–£50,000",TITLE,1,digital marketing,BORDERLINE,description-led family signal needs advert review,"We are looking for a commercially focused B2B Marketing & Lead Generation Manager to lead UK and Ireland campaign activity for our client based in Birkenhead, Wirral. <br><br>This is a hands-on, commercially driven marketing role rather than a pure digital marketing, SEO or website position. Working closely with the UK sales team and the wider marketing function, you will develop targeted sector campaigns click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?eq2PR%2bX5ctzBMdtWax5689rwDWDeKtOBp"" width=""0"" height=""0"" />",8b013bdb1230d742,ref:107809962,False,False
107807755,Music PR Assistant,Cambridge,Cambridgeshire,Cambridgeshire,Cambridgeshire,YES,Advert / Media / Entertainment,16000.00,16000.00,Annual,16000.0,16000.0,,structured,<£25k,TITLE,1,social media,LIKELY_IN,family title is a strong inclusion signal,"<p><b><b><b>Music PR Assistant</b></b></b></p><p><b><b><b>Part-time; Fixed term until end of July 2027</b></b></b></p><p><b><b><b>Hours: 23 hours/3 days per week</b></b></b></p><p><b><b><b>Salary:</b><b>£17,324 (£28,246 FTE) per year</b></b></b></p><p><b><b><b><b> <br /> </b></b></b></b></p><p><b><b><b> <br /> </b></b></b></p><p><b><b><b> The Role </b></b></b></p><p>Gonville & Caius College is seeking a part-time <b>Music PR Assistant</b> to play a key role in the running and development of Chapel and Choir social media platforms and digital promotion click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?Y5CHIaMSKAz%2b79pfYzeMIcOStYP3q%2btJv"" width=""0"" height=""0"" />",8ae50493896fcb2a,ref:107807755,False,False
107796568,Chief Sales and Marketing Officer,Not Specified,Cheshire,Other / Unknown,Other / Unknown,NO,Sales & Marketing,100000.00,100000.00,Annual,100000.0,100000.0,,structured,">£50,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £50,000","<p>Astute's Renewables Team is exclusively partnering with a leading international renewable energy technology business to recruit a Chief Sales & Marketing Officer for its UK headquarters in Cheshire.</p><p><br> This strategically important executive position offers a salary between £130,000- £150,000 and benefits package, alongside the opportunity to play a pivotal role in driving the next stage of internatio click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?G%2b5YiGNoEgqunxwmvqcI%2fiFBPhQZrGj3n"" width=""0"" height=""0"" />",afcdcf8a7419a791,ref:107796568,False,False
1824545,Senior digital marketing officer,Peterborough,Cambridgeshire,Cambridgeshire,Cambridgeshire,YES,I.T. & Communications,,,Annual,,,,missing,missing/unknown,TITLE,3,digital marketing; email marketing; campaign performance,LIKELY_IN,family title is a strong inclusion signal,"<p><strong>Location: </strong>Contracted to our Peterborough office with the flexibility for hybrid working<br /><strong>Salary: </strong>£29,000 - £34,000 depending on experience<br /><strong>Hours: </strong>Full time, 37.5 hours per week<br /><strong>Contract: </strong>Permanent</p> <p><strong>Benefits: </strong>We want all our employees to feel valued and engaged and are committed to offering a positive working culture along with a good work-life balance. As well as ensuring we pay our employees fairly, we offer the following benefits: Flexible working, Generous annual leave, Private Medical Insurance, including dental and optical, Pension Scheme, Sick Pay, Death in Service, Employee Assi",2ed3971bc7092427,ref:1824545,False,False
1804310,Interim Digital Analyst,Not Specified,London,London,London,YES,I.T. & Communications,,,Annual,,,81900.0,description_fallback,">£50,000 OUT",DESCRIPTION,2,digital marketing; social media,OUT_SALARY,"annualised salary exceeds £50,000","<p>Digital Analyst - Three-Month Contract</p> <p>The Talent Set is delighted to be partnering with a leading children's charity to recruit an experienced Digital Analyst for an initial three-month contract.</p> <p>Working across Fundraising and Marketing as part of the wider Insight and Performance function, this role will transform digital data into clear, actionable recommendations that improve supporter engagement, digital performance and fundraising outcomes.</p> <p>This is a hands-on interim opportunity for someone who can quickly understand an existing digital estate, maintain robust analytics and tracking, and provide stakeholders with the insight needed to optimise digital campaigns ",0b1c4530cbdbdd71,ref:1804310,False,False
1636407,Senior Legacy Marketing Manager,Not Specified,Not Specified,Other / Unknown,Other / Unknown,NO,Sales & Marketing,,,Annual,,,,missing,missing/unknown,TITLE,3,digital marketing; social media; marketing strategy,LIKELY_IN,family title is a strong inclusion signal,"<p>We are supporting an incredible global charity to find a Senior Legacy Marketing Manager to lead the UK legacy marketing programme, while supporting the international legacy marketing strategy across the fundraising markets. </p> <p> <strong>Location:</strong> <br /> Surrey - Hybrid working - 2 days per week in the office. </p> <p> <strong>The role: </strong><br /> - Strategy and coordination: Lead the strategy and coordination of the UK and international legacy marketing activity.</p> <p> - UK legacy marketing delivery: Oversee and deliver UK legacy marketing</p> <p>communications, including direct mail, email, social media advertising, promotion, events and engagement activity.</p> <p>-",202ddcd23a2adf54,ref:1636407,False,False
107763550,Paid Media Executive,York,Yorkshire,Yorkshire - North,Yorkshire - North,YES,Sales & Marketing,40000.00,40000.00,Annual,40000.0,40000.0,,structured,£30k–£40k,TITLE,1,digital marketing,LIKELY_IN,family title is a strong inclusion signal,"<p><b> Paid Media Executive </b></p><p> A great opportunity for an experienced paid media and campaign marketing professional to join the company in an office-based role, supporting brand visibility, consumer engagement and commercial impact across a busy consumer brand portfolio. </p><p> If youve also worked in the following roles, wed also like to hear from you: Paid Media Executive, Digital Marketing Executive, PPC Marketi click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?aziU08XVyRES8Bwuzt%2f9gx97KxoG8v7kd"" width=""0"" height=""0"" />",2088e9a2c340d859,ref:107763550,False,False
107767217,Chief Marketing Officer,Gateshead,Tyne And Wear,"North East - Tyneside, Wearside & Northumberland",North East,YES,Sales & Marketing,100000.00,100000.00,Annual,100000.0,100000.0,,structured,">£50,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £50,000","<p><b>Chief Marketing Officer</b></p><p>Our client, a successful tech scale-up and cash generative SME, with a £10m turnover and employing 100 staff, is looking to double in size in the next five years under the guidance of its experienced, highly charismatic and driven Founder and Executive Team.</p><p><br /> Their B2C Health & Fitness platform provides individualised coaching to deliver cutting-edge support for nutrition, ex click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?io0x8AEcaIOWytnJR42zH%2f1SVQ2RXX%2fWo"" width=""0"" height=""0"" />",aed6984f03f80c5b,ref:107767217,False,False
107898174,Marketing Executive,Salisbury,Wiltshire,Wiltshire,Wiltshire,YES,Sales & Marketing,28000.00,28000.00,Annual,28000.0,28000.0,28000.0,structured,£25k–£30k,TITLE,1,digital marketing,LIKELY_IN,family title is a strong inclusion signal,"<p><b> Marketing Executive - Digital and CRM </b></p><p><b> Location </b> : Salisbury </p><p><b> Salary </b> : £24,000 - £28,000 per annum </p><p><b> Hours </b> : Full-time, 37.5 hours, MondayFriday </p><p><b> Driving Licence Required </b> : Yes </p><p><b> Overview </b></p><p> A varied role combining CRM management, data accuracy, digital marketing, and content support across multiple automotive and motorcycle brands click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?ju9emE%2fz0VIxJvrbZ13IVl3OH5M7vppGw"" width=""0"" height=""0"" />",056ebc94bc8a0cd0,ref:107898174,False,False
107788095,Head of Sales Marketing and Social Media,Not Specified,Not Specified,Other / Unknown,Other / Unknown,NO,Sales & Marketing,,,Annual,,,,missing,missing/unknown,TITLE,1,social media,OUT_SPECIALIST,specialist/senior title boundary,"<p> Head of Sales Marketing and Social Media </p><p><strong>Remote, UK Founding equity partnership One appointment</strong></p><p>Have you built a commercial function from nothing and turned an idea into growth? Can you earn the trust of people who question every claim and expect complete honesty?</p><p><strong>The role</strong></p><p>HeNRI is seeking a Head of Sales Marketing and Social Media to build our commercial function click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?vAYWCB8ag%2fgW8xnrnlVCkxSmySzvGrIni"" width=""0"" height=""0"" />",b7691b864e6a71f1,ref:107788095,False,False
107836959,Finance Business Partner - Sales and Marketing,Norwich,Norfolk,Norfolk,Norfolk,YES,Banking & Financial Services,,,Annual,,,,missing,missing/unknown,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p><strong>Finance Business Partner - Sales and Marketing</strong></p><p><strong>Commercial Finance FP&A Data & Insights KPI Reporting Business Partnering</strong></p><p>We're looking for a driven <strong>Finance Busines Partner</strong> - <strong>Sales and Marketing </strong>to join our Retail division, supporting Sales & Marketing performance through financial insight and data-driven analysis click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?nbYVUHO1tX439tgqrN5pQVUpKs2xTuWrz"" width=""0"" height=""0"" />",4a5f33b36ece8c6e,ref:107836959,False,False
